0.828125,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.6359247580540746, 'Num_filters': 128, 'L2_reg_lambda': 0.14240229754808598}"
0.828125,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.6359247580540746, 'Num_filters': 128, 'L2_reg_lambda': 0.14240229754808598}"
0.796875,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.6248752644355462, 'Num_filters': 128, 'L2_reg_lambda': 0.17264418995210784}"
0.8125,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.5157490363435893, 'Num_filters': 128, 'L2_reg_lambda': 0.27224377434839153}"
0.71875,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.3306464541265835, 'Num_filters': 128, 'L2_reg_lambda': 0.16135615385711033}"
0.75,"{'Embedding_dim': 100, 'Dropout_keep_prob': 0.3720133551982407, 'Num_filters': 128, 'L2_reg_lambda': 0.19437197940952383}"
